stop_id,stop_code,stop_name,stop_desc,wheelchair_boarding,stop_lat,stop_lon
11838,11838,58 COMMERCE NB,MID-BLOCK 58 COMMERCE NB,,38.596319,-89.990292
11908,11908,CROSS @ OAK SB,FAR SIDE CROSS @ OAK SB,2,38.562325,-89.898812
10409,10409,NORTHGATE @ CAMERON SB,FAR SIDE NORTHGATE @ CAMERON SB,2,38.750707,-90.204147
9117,9117,NATURAL BRIDGE @ RED BUD WB,FAR SIDE NATURAL BRIDGE @ RED BUD WB,2,38.667965,-90.232069
2282,2282,KINGSHIGHWAY @ MARGERETTA SB,MID-BLOCK KINGSHIGHWAY @ MARGERETTA SB,2,38.678245,-90.250699
8576,8576,UNION @ THEKLA SB,NEAR SIDE UNION @ THEKLA SB,2,38.692108,-90.244498
1811,1811,SHAW @ THURMAN EB,NEAR SIDE SHAW @ THURMAN EB,1,38.616126,-90.250846
2321,2321,KINGSHIGHWAY @ BANCROFT SB,FAR SIDE KINGSHIGHWAY @ BANCROFT SB,1,38.589315,-90.274928
11604,11604,6551 ILLINOIS SB,MID-BLOCK 6551 ILLINOIS SB,2,38.594611,-89.985128
8967,8967,CHIPPEWA @ IVANHOE EB,NEAR SIDE CHIPPEWA @ IVANHOE EB,1,38.590418,-90.305994
10397,10397,SHEPLEY @ MELVICH EB,FAR SIDE SHEPLEY @ MELVICH EB,2,38.755617,-90.208875
12403,12403,FOREST @ 51ST STREET WB,NEAR SIDE FOREST @ 51ST STREET WB,,38.636933,-90.096443
5993,5993,NORTH HANLEY @ ROCK ROAD NB,NEAR SIDE NORTH HANLEY @ ROCK ROAD NB,1,38.698318,-90.328480
9290,9290,JEFFERSON @ DR ML KING SB,NEAR SIDE JEFFERSON @ DR ML KING SB,2,38.638193,-90.212932
12281,12281,MAIN @ MCCLURE SB,NEAR SIDE MAIN @ MCCLURE SB,,38.526432,-90.207523
16170,16170,STATE @ VAN BUREN NB,FAR SIDE STATE @ VAN BUREN NB,2,38.503541,-89.994103
8856,8856,GRAND @ HOLLY HILLS NB,NEAR SIDE GRAND @ HOLLY HILLS NB,1,38.561716,-90.261621
2792,2792,WATSON @ LINDENWOOD PLACE SB,FAR SIDE WATSON @ LINDENWOOD PLACE SB,2,38.594757,-90.301398
7388,7388,ST. LOUIS @ EUCLID WB,NEAR SIDE ST. LOUIS @ EUCLID WB,2,38.670593,-90.253225
4501,4501,BIG BEND @ ROCK HILL EB,FAR SIDE BIG BEND @ ROCK HILL EB,1,38.576527,-90.367652
5462,5462,TAYLOR @ CENTRAL WEST END TRANSIT CTR NB,MID-BLOCK TAYLOR @ CENTRAL WEST END TRANSIT CTR NB,2,38.636446,-90.259407
12388,12388,MISSISSIPPI @ HISSRICH NB,NEAR SIDE MISSISSIPPI @ HISSRICH NB,,38.577737,-90.183207
12268,12268,MISSISSIPPI @ HISSRCH SB,NEAR SIDE MISSISSIPPI @ HISSRCH SB,2,38.577864,-90.183343
14980,14980,MACKENZIE @ ASHBURY SB,FAR SIDE MACKENZIE @ ASHBURY SB,2,38.569823,-90.320333
2545,2545,FEE FEE @ WESTPORT PLAZA NB,FAR SIDE FEE FEE @ WESTPORT PLAZA NB,2,38.702912,-90.443982
3279,3279,HAMPTON @ PERNOD NB,FAR SIDE HAMPTON @ PERNOD NB,1,38.596953,-90.292675
3260,3260,GOODFELLOW @ MAPLE SB,FAR SIDE GOODFELLOW @ MAPLE SB,1,38.660737,-90.285804
2580,2580,PAGE @ SPENCER EB,FAR SIDE PAGE @ SPENCER EB,1,38.688209,-90.372193
3521,3521,NORTH FLORISSANT @ BRANCH NB,NEAR SIDE NORTH FLORISSANT @ BRANCH NB,1,38.657234,-90.203904
3086,3086,OLIVE @ RIVER VALLEY EB,FAR SIDE OLIVE @ RIVER VALLEY EB,2,38.680074,-90.505089
3024,3024,GUELBRETH @ CORBEIL SB,FAR SIDE GUELBRETH @ CORBEIL SB,2,38.677977,-90.408234
2930,2930,LANSDOWNE @ JAMIESON EB,FAR SIDE LANSDOWNE @ JAMIESON EB,2,38.591333,-90.310067
15070,15070,CLAYTON @ EUCLID EB,FAR SIDE CLAYTON @ EUCLID EB,1,38.633050,-90.262418
1632,1632,4TH STREET @ WASHINGTON NB,FAR SIDE 4TH STREET @ WASHINGTON NB,1,38.629888,-90.186817
1660,1660,TUCKER @ ST. CHARLES SB,FAR SIDE TUCKER @ ST. CHARLES SB,1,38.631075,-90.197165
14769,14769,SHREWSBURY-LANSDOWNE I-44 TRANSIT CENTER,,1,38.592769,-90.319249
13097,13097,STATE @ 20TH STREET EB,FAR SIDE STATE @ 20TH STREET EB,2,38.618157,-90.132883
4655,4655,CAMERON @ TRONGATE PLACE EB,FAR SIDE CAMERON @ TRONGATE PLACE EB,2,38.753545,-90.198409
4120,4120,GRAND @ HALLIDAY NB,NEAR SIDE GRAND @ HALLIDAY NB,1,38.605080,-90.241715
4628,4628,CHAMBERS @ HALLS FERRY EB,FAR SIDE CHAMBERS @ HALLS FERRY EB,2,38.749304,-90.253664
4966,4966,MANCHESTER @ BIG BEND WB,FAR SIDE MANCHESTER @ BIG BEND WB,1,38.612666,-90.323989
4079,4079,GRAND @ PARK SB,NEAR SIDE GRAND @ PARK SB,1,38.619763,-90.238910
4497,4497,BIG BEND @ DIVERSEY EB,FAR SIDE BIG BEND @ DIVERSEY EB,2,38.572391,-90.381979
3564,3564,WEST FLORISSANT @ HELEN NB,FAR SIDE WEST FLORISSANT @ HELEN NB,2,38.716307,-90.259308
5919,5919,NORTH HANLEY @ PAGE SB,FAR SIDE NORTH HANLEY @ PAGE SB,1,38.682795,-90.328855
4902,4902,LINDBERGH @ HILTON FRONTENAC SB,MID-BLOCK LINDBERGH @ HILTON FRONTENAC SB,2,38.633947,-90.405861
6079,6079,5860 NORTH HANLEY NB,MID-BLOCK 5860 NORTH HANLEY NB,1,38.742853,-90.334630
5960,5960,HANLEY @ LITZSINGER NB,NEAR SIDE HANLEY @ LITZSINGER NB,2,38.616432,-90.334348
4850,4850,CLAYTON @ MASONRIDGE WB,NEAR SIDE CLAYTON @ MASONRIDGE WB,2,38.631260,-90.487690
5194,5194,MANCHESTER @ WEIDMAN EB,NEAR SIDE MANCHESTER @ WEIDMAN EB,1,38.594872,-90.492986
4855,4855,CLAYTON @ WELLINGTON TERRACE WB,FAR SIDE CLAYTON @ WELLINGTON TERRACE WB,2,38.629515,-90.500201
6265,6265,LEE @ KINGSHIGHWAY WB,NEAR SIDE LEE @ KINGSHIGHWAY WB,2,38.680617,-90.248393
14905,14905,REDMAN @ LAS LADERA EB,FAR SIDE REDMAN @ LAS LADERA EB,2,38.784587,-90.237068
6330,6330,LEE @ EUCLID EB,NEAR SIDE LEE @ EUCLID EB,2,38.679750,-90.246013
7675,7675,GRAVOIS @ BATES WB,FAR SIDE GRAVOIS @ BATES WB,1,38.577806,-90.272385
6771,6771,BELLEFONTAINE @ TEURVILLE SB,FAR SIDE BELLEFONTAINE @ TEURVILLE SB,2,38.733552,-90.227256
6362,6362,ST. LOUIS @ 23RD STREET EB,NEAR SIDE ST. LOUIS @ 23RD STREET EB,2,38.652122,-90.207472
8834,8834,JEFFERSON @ CHOUTEAU NB,NEAR SIDE JEFFERSON @ CHOUTEAU NB,1,38.621856,-90.218647
7825,7825,CHEROKEE @ MINNESOTA EB,FAR SIDE CHEROKEE @ MINNESOTA EB,1,38.594376,-90.234380
9210,9210,NATURAL BRIDGE @ FAIRFIELD EB,NEAR SIDE NATURAL BRIDGE @ FAIRFIELD EB,2,38.730407,-90.346930
15144,15144,COMPTON @ OLIVE NB,NEAR SIDE COMPTON @ OLIVE NB,2,38.635334,-90.225642
8664,8664,JEFFERSON @ CHEROKEE SB,FAR SIDE JEFFERSON @ CHEROKEE SB,1,38.592746,-90.225697
10402,10402,SHEPLEY @ LOTHIAN CIRCLE EB,NEAR SIDE SHEPLEY @ LOTHIAN CIRCLE EB,2,38.756203,-90.199107
9782,9782,BIG BEND @ KIRKWOOD WB,FAR SIDE BIG BEND @ KIRKWOOD WB,2,38.566791,-90.408537
8752,8752,WATSON @ STURDY EB,FAR SIDE WATSON @ STURDY EB,2,38.556335,-90.394039
9732,9732,NEW HALLS FERRY @ CONCORD NB,NEAR SIDE NEW HALLS FERRY @ CONCORD NB,2,38.817990,-90.304468
11943,11943,LEBANON @ KOERNER WB,FAR SIDE LEBANON @ KOERNER WB,,38.527818,-89.973283
11501,11501,5411 NORTH BELT WEST WB,MID-BLOCK 5411 NORTH BELT WEST WB,,38.541636,-90.028958
10923,10923,WARD @ LOSEY NB,NEAR SIDE WARD @ LOSEY NB,2,38.542421,-89.868946
12125,12125,MAIN @ 44TH STREET SB,FAR SIDE MAIN @ 44TH STREET SB,2,38.539189,-90.021785
12127,12127,MAIN @ 41ST STREET SB,FAR SIDE MAIN @ 41ST STREET SB,2,38.537031,-90.019576
11620,11620,ILLINOIS @ HUNTWOOD NB,FAR SIDE ILLINOIS @ HUNTWOOD NB,,38.556154,-89.984502
12001,12001,LEBANON @ GROVE NB,NEAR SIDE LEBANON @ GROVE NB,,38.534605,-89.963563
12582,12582,BOND @ 29TH STREET EB,FAR SIDE BOND @ 29TH STREET EB,,38.597682,-90.138333
13826,13826,13TH STREET @ CLINTON SB,FAR SIDE 13TH STREET @ CLINTON SB,1,38.646769,-90.194106
14833,14833,CHESTERFIELD PARKWAY @ FOREST TRACE EB,FAR SIDE CHESTERFIELD PARKWAY @ FOREST TRACE EB,2,38.661253,-90.556065
12453,12453,KINGSHIGHWAY @ ADELAIDE SB,FAR SIDE KINGSHIGHWAY @ ADELAIDE SB,,38.623747,-90.093136
12525,12525,25TH STREET @ ARGONNE NB,FAR SIDE 25TH STREET @ ARGONNE NB,,38.625114,-90.122044
14909,14909,18TH STREET @ GATY NB,FAR SIDE 18TH STREET @ GATY NB,2,38.613682,-90.142290
14102,14102,ST. CHARLES ROCK ROAD @ LULU WB,FAR SIDE ST. CHARLES ROCK ROAD @ LULU WB,2,38.682730,-90.299222
16080,16080,SHACKELFORD @ FRIENDSHIP COURT SB,NEAR SIDE SHACKELFORD @ FRIENDSHIP COURT SB,2,38.809343,-90.356306
13658,13658,PINE @ BEAUMONT EB,NEAR SIDE PINE @ BEAUMONT EB,2,38.633019,-90.217365
16331,16331,18TH STREET @ BAUGH SB,NEAR SIDE 18TH STREET @ BAUGH SB,2,38.625779,-90.134411
16399,16399,GOODFELLOW @ VERONICA EB,NEAR SIDE GOODFELLOW @ VERONICA EB,1,38.719679,-90.248072
11547,11547,ILLINOIS ROUTE 157 @ GARDEN NB,NEAR SIDE ILLINOIS ROUTE 157 @ GARDEN NB,2,38.608777,-90.048873
2581,2581,PAGE @ BURNS EB,NEAR SIDE PAGE @ BURNS EB,1,38.687582,-90.367650
2457,2457,PAGE @ GALT INDUSTRIAL WB,FAR SIDE PAGE @ GALT INDUSTRIAL WB,2,38.693162,-90.400743
14754,14754,SUNNEN METROLINK STATION,,1,38.607175,-90.330289
14263,14263,LINCOLN @ 2ND STREET NB,NEAR SIDE LINCOLN @ 2ND STREET NB,2,38.590957,-89.910764
3903,3903,LEMAY FERRY @ LEMAY PLAZA WB,NEAR SIDE LEMAY FERRY @ LEMAY PLAZA WB,1,38.520883,-90.303835
8307,8307,JENNINGS STATION ROAD @ FLINT SB,NEAR SIDE JENNINGS STATION ROAD @ FLINT SB,2,38.701451,-90.270114
9730,9730,NEW HALLS FERRY @ NEW CASTLE NB,NEAR SIDE NEW HALLS FERRY @ NEW CASTLE NB,1,38.812771,-90.301083
15562,15562,COLLINSVILLE @ 39TH STREET EB,FAR SIDE COLLINSVILLE @ 39TH STREET EB,2,38.647164,-90.109491
14748,14748,LINDBERGH @ CORDES WB,NEAR SIDE LINDBERGH @ CORDES WB,1,38.507475,-90.328353
11215,11215,B STREET @ KANSAS WB,NEAR SIDE B STREET @ KANSAS WB,2,38.521757,-89.965015
12567,12567,BOND @ 10TH STREET EB,FAR SIDE BOND @ 10TH STREET EB,2,38.616806,-90.160990
11057,11057,WABASH @ PRAIRIE NB,NEAR SIDE WABASH @ PRAIRIE NB,,38.506242,-89.965289
12590,12590,BOND @ 43RD STREET EB,NEAR SIDE BOND @ 43RD STREET EB,,38.584274,-90.122972
11507,11507,FRANK SCOTT PARKWAY @ SOUTH BELT WEST SB,NEAR SIDE FRANK SCOTT PARKWAY @ SOUTH BELT WEST SB,2,38.535369,-90.036256
15397,15397,B STREET @ SCHILLING EB,FAR SIDE B STREET @ SCHILLING EB,2,38.527194,-89.957132
6440,6440,BROADWAY @ NORTH MARKET SB,FAR SIDE BROADWAY @ NORTH MARKET SB,1,38.649702,-90.189189
6722,6722,PARKER @ LA PADERA EB,FAR SIDE PARKER @ LA PADERA EB,2,38.798077,-90.244101
6717,6717,PARKER @ CENTERBROOK EB,NEAR SIDE PARKER @ CENTERBROOK EB,2,38.793368,-90.263104
3750,3750,WEST FLORISSANT @ JENNINGS STATION ROAD SB,FAR SIDE WEST FLORISSANT @ JENNINGS STATION ROAD SB,1,38.717288,-90.260975
11132,11132,B STREET @ IOWA EB,FAR SIDE B STREET @ IOWA EB,2,38.518463,-89.969565
12065,12065,WEST US-50 @ LONG WB,FAR SIDE WEST US-50 @ LONG WB,2,38.592666,-89.951218
11313,11313,MORGAN @ CASEYVILLE WB,NEAR SIDE MORGAN @ CASEYVILLE WB,,38.534129,-89.997075
4851,4851,CLAYTON @ GREENWICH GREEN WB,NEAR SIDE CLAYTON @ GREENWICH GREEN WB,2,38.630877,-90.490682
10371,10371,FOREST PARK @ SARAH WB,NEAR SIDE FOREST PARK @ SARAH WB,2,38.635890,-90.246967
3560,3560,WEST FLORISSANT @ GOODFELLOW NB,NEAR SIDE WEST FLORISSANT @ GOODFELLOW NB,1,38.713065,-90.254840
2565,2565,ASHBY @ TRENTON NB,FAR SIDE ASHBY @ TRENTON NB,1,38.690432,-90.392208
2634,2634,WATERMAN @ DE GIVERVILLE WB,NEAR SIDE WATERMAN @ DE GIVERVILLE WB,2,38.650223,-90.288524
2595,2595,PAGE @ QUENDO EB,FAR SIDE PAGE @ QUENDO EB,2,38.680890,-90.324175
3731,3731,NORTH FLORISSANT @ DARST NB,FAR SIDE NORTH FLORISSANT @ DARST NB,1,38.747001,-90.306050
3152,3152,8660 OLIVE EB,MID-BLOCK 8660 OLIVE EB,1,38.674046,-90.359793
13175,13175,STATE @ 80TH STREET WB,FAR SIDE STATE @ 80TH STREET WB,2,38.594133,-90.069178
2020,2020,DELMAR @ ACADEMY WB,NEAR SIDE DELMAR @ ACADEMY WB,1,38.651979,-90.266890
1850,1850,MANCHESTER @ YALE SB,FAR SIDE MANCHESTER @ YALE SB,1,38.614869,-90.312782
15720,15720,B STREET @ CHURCH EB,FAR SIDE B STREET @ CHURCH EB,2,38.515536,-89.980009
15403,15403,VICKSBURG @ CEDAR MOUNTAIN WB,FAR SIDE VICKSBURG @ CEDAR MOUNTAIN WB,2,38.512571,-89.950942
2304,2304,KINGSHIGHWAY @ WATERMAN SB,NEAR SIDE KINGSHIGHWAY @ WATERMAN SB,1,38.648421,-90.264127
2931,2931,LANSDOWNE @ CHIPPEWA EB,NEAR SIDE LANSDOWNE @ CHIPPEWA EB,1,38.590956,-90.306314
2940,2940,WATSON @ SCANLAN NB,FAR SIDE WATSON @ SCANLAN NB,2,38.605106,-90.295499
15714,15714,A STREET @ HIGH WB,FAR SIDE A STREET @ HIGH WB,2,38.514619,-89.983078
412,412,CATALAN TRANSIT CENTER,,1,38.540046,-90.265932
13092,13092,STATE @ 17TH STREET EB,NEAR SIDE STATE @ 17TH STREET EB,2,38.620559,-90.139556
13103,13103,STATE @ 29TH STREET EB,FAR SIDE STATE @ 29TH STREET EB,2,38.614312,-90.123925
2992,2992,OLIVE @ WOODSON WB,FAR SIDE OLIVE @ WOODSON WB,1,38.674202,-90.357062
4560,4560,CHAMBERS @ DUKE WB,NEAR SIDE CHAMBERS @ DUKE WB,1,38.751193,-90.245431
4357,4357,FERGUSON @ JULIAN NB,NEAR SIDE FERGUSON @ JULIAN NB,2,38.669860,-90.309802
14875,14875,STATE @ 15TH STREET WB,FAR SIDE STATE @ 15TH STREET WB,2,38.621558,-90.142069
3878,3878,IVORY @ STEINS WB,FAR SIDE IVORY @ STEINS WB,1,38.549353,-90.261161
6453,6453,BROADWAY @ POTOMAC SB,NEAR SIDE BROADWAY @ POTOMAC SB,1,38.590609,-90.216538
6855,6855,PARKER @ WENSLEY WB,FAR SIDE PARKER @ WENSLEY WB,2,38.793436,-90.258464
5450,5450,OAKLAND @ HIGHLANDER EB,MID-BLOCK OAKLAND @ HIGHLANDER EB,1,38.630130,-90.279589
5451,5451,OAKLAND @ STLCC FOREST PARK EB,MID-BLOCK OAKLAND @ STLCC FOREST PARK EB,1,38.629772,-90.275971
5120,5120,MANCHESTER @ SULPHUR EB,FAR SIDE MANCHESTER @ SULPHUR EB,1,38.622667,-90.286067
7010,7010,14TH STREET @ COLE NB,NEAR SIDE 14TH STREET @ COLE NB,1,38.635653,-90.197657
15949,15949,CARR @ 14TH STREET WB,FAR SIDE CARR @ 14TH STREET WB,1,38.636940,-90.197860
8036,8036,TAYLOR @ GARFIELD NB,NEAR SIDE TAYLOR @ GARFIELD NB,2,38.660004,-90.246525
6652,6652,RIVERVIEW @ CHURCH WB,FAR SIDE RIVERVIEW @ CHURCH WB,2,38.724931,-90.231869
8006,8006,TAYLOR @ MCPHERSON SB,NEAR SIDE TAYLOR @ MCPHERSON SB,2,38.646547,-90.256189
6302,6302,GOODFELLOW @ HALLS FERRY CIRCLE WB,FAR SIDE GOODFELLOW @ HALLS FERRY CIRCLE WB,1,38.722350,-90.241508
7050,7050,DR ML KING @ ARLINGTON WB,NEAR SIDE DR ML KING @ ARLINGTON WB,1,38.667266,-90.270349
7593,7593,GRAVOIS @ NAGEL WB,FAR SIDE GRAVOIS @ NAGEL WB,1,38.568162,-90.287869
6284,6284,RIVERVIEW @ EMMA NB,FAR SIDE RIVERVIEW @ EMMA NB,2,38.704553,-90.251493
6327,6327,LILLIAN @ RUSKIN SB,FAR SIDE LILLIAN @ RUSKIN SB,1,38.688798,-90.246647
7667,7667,CHEROKEE @ MINNESOTA WB,NEAR SIDE CHEROKEE @ MINNESOTA WB,1,38.594468,-90.234433
14942,14942,MAPLEWOOD COMMONS @ CORCORAN SB,NEAR SIDE MAPLEWOOD COMMONS @ CORCORAN SB,1,38.622147,-90.333196
6756,6756,BELLEFONTAINE @ SHEPLEY SB,NEAR SIDE BELLEFONTAINE @ SHEPLEY SB,2,38.758772,-90.222392
6418,6418,BROADWAY @ ADELAIDE SB,NEAR SIDE BROADWAY @ ADELAIDE SB,1,38.680360,-90.211076
6777,6777,JENNINGS STATION ROAD @ DUENKE WB,FAR SIDE JENNINGS STATION ROAD @ DUENKE WB,2,38.729425,-90.238709
6791,6791,JENNINGS STATION ROAD @ ASTORIA EB,NEAR SIDE JENNINGS STATION ROAD @ ASTORIA EB,2,38.730427,-90.235966
6942,6942,DORSETT @ ADIE WB,FAR SIDE DORSETT @ ADIE WB,2,38.709130,-90.415256
6688,6688,NETHERTON @ MEHL WB,NEAR SIDE NETHERTON @ MEHL WB,1,38.774475,-90.269359
6339,6339,LEE @ RED BUD EB,NEAR SIDE LEE @ RED BUD EB,2,38.672566,-90.228644
8939,8939,KINGSHIGHWAY @ RHODES SB,NEAR SIDE KINGSHIGHWAY @ RHODES SB,2,38.577947,-90.282569
8761,8761,WATSON @ GRANT EB,MID-BLOCK WATSON @ GRANT EB,2,38.562857,-90.366598
8689,8689,CHIPPEWA @ MORGANFORD WB,FAR SIDE CHIPPEWA @ MORGANFORD WB,1,38.590576,-90.264439
9139,9139,NATURAL BRIDGE @ JENNINGS STATION WB,FAR SIDE NATURAL BRIDGE @ JENNINGS STATION WB,2,38.691694,-90.277952
8336,8336,SKINKER @ WATERMAN SB,NEAR SIDE SKINKER @ WATERMAN SB,1,38.651122,-90.300496
9011,9011,GRAND @ WILMINGTON NB,FAR SIDE GRAND @ WILMINGTON NB,1,38.566217,-90.256356
9163,9163,8443 NATURAL BRIDGE WB,MID-BLOCK 8443 NATURAL BRIDGE WB,1,38.709255,-90.317641
15589,15589,ILLINOIS @ STONEWOLF TRAIL NB,FAR SIDE ILLINOIS @ STONEWOLF TRAIL NB,2,38.615245,-89.984943
9146,9146,NATURAL BRIDGE @ NELSON WB,NEAR SIDE NATURAL BRIDGE @ NELSON WB,2,38.697706,-90.287654
9317,9317,ARSENAL @ WISCONSIN WB,NEAR SIDE ARSENAL @ WISCONSIN WB,2,38.597749,-90.219911
10616,10616,5TH & MISSOURI METROLINK STATION,,1,38.625061,-90.159381
10547,10547,LACLEDE STATION ROAD @  YORKSHIRE NB,NEAR SIDE LACLEDE STATION ROAD @  YORKSHIRE NB,1,38.561225,-90.340951
10489,10489,KINGSTON @ GENEVA SB,NEAR SIDE KINGSTON @ GENEVA SB,2,38.513610,-90.287161
10474,10474,BROADWAY @ WEISS SB,FAR SIDE BROADWAY @ WEISS SB,1,38.534598,-90.273373
10898,10898,BUCHER @ SHELTER 1552 EB,MID-BLOCK BUCHER @ SHELTER 1552 EB,2,38.545630,-89.866674
11436,11436,MEMORIAL @ 43RD STREET WB,NEAR SIDE MEMORIAL @ 43RD STREET WB,,38.548923,-90.018087
12033,12033,LINCOLN @ HARVARD NB,FAR SIDE LINCOLN @ HARVARD NB,2,38.582587,-89.910957
15246,15246,BUNKUM @ 48TH STREET WB,FAR SIDE BUNKUM @ 48TH STREET WB,2,38.623275,-90.099684
11417,11417,MORGAN @ 16TH STREET EB,NEAR SIDE MORGAN @ 16TH STREET EB,2,38.534164,-90.000796
10926,10926,WARD @ BUCHER NB,NEAR SIDE WARD @ BUCHER NB,2,38.545453,-89.868876
11311,11311,MORGAN @ KINSELLA WB,FAR SIDE MORGAN @ KINSELLA WB,,38.534099,-89.995099
11637,11637,4216 ILLINOIS NB,MID-BLOCK 4216 ILLINOIS NB,2,38.565860,-89.984725
13244,13244,LUCAS-HUNT @ LUTHERAN HIGH SCHOOL NORTH SB,FAR SIDE LUCAS-HUNT @ LUTHERAN HIGH SCHOOL NORTH SB,1,38.716364,-90.282040
12209,12209,MAIN @ 33RD STREET WB,NEAR SIDE MAIN @ 33RD STREET WB,2,38.530683,-90.013426
12218,12218,MAIN @ 45TH STREET WB,FAR SIDE MAIN @ 45TH STREET WB,2,38.540562,-90.023351
14221,14221,SCHEEL @ SYCAMORE NB,FAR SIDE SCHEEL @ SYCAMORE NB,2,38.518593,-89.978595
13769,13769,PAGE @ GRAND WB,FAR SIDE PAGE @ GRAND WB,1,38.646234,-90.227918
12220,12220,MAIN @ 49TH STREET WB,FAR SIDE MAIN @ 49TH STREET WB,2,38.543602,-90.027902
15872,15872,NEW BALLAS @ OLIVE NB,FAR SIDE NEW BALLAS @ OLIVE NB,2,38.670894,-90.443153
13426,13426,WATERMAN @ DEBALIVIERE EB,NEAR SIDE WATERMAN @ DEBALIVIERE EB,1,38.649882,-90.285401
13687,13687,GRAVOIS BLUFFS @ MCCARTHY,NEAR SIDE GRAVOIS BLUFFS @ MCCARTHY,2,38.506971,-90.448209
14318,14318,BOND @ 26TH STREET EB,FAR SIDE BOND @ 26TH STREET EB,2,38.600308,-90.141380
14236,14236,EAST US-50 @ PARKVIEW WB,NEAR SIDE EAST US-50 @ PARKVIEW WB,2,38.584896,-89.908554
16210,16210,COAL BANK @ LARIMORE EB,FAR SIDE COAL BANK @ LARIMORE EB,2,38.776380,-90.203681
16226,16226,ENRIGHT @ LIMIT EB,,2,38.656583,-90.301738
13448,13448,LINDELL @ GRAND WB,NEAR SIDE LINDELL @ GRAND WB,1,38.637263,-90.232454
16136,16136,4439 LINDBERGH EB,FAR SIDE 4439 LINDBERGH EB,2,38.816965,-90.273927
768,768,HAMPTON-GRAVOIS TRANSIT CENTER,,1,38.564759,-90.293892
14140,14140,CASS @ WEBSTER WB,FAR SIDE CASS @ WEBSTER WB,2,38.647287,-90.223050
7726,7726,TESSON FERRY @ CONCORD VILLAGE SB,FAR SIDE TESSON FERRY @ CONCORD VILLAGE SB,2,38.525820,-90.352949
6312,6312,THEKLA @ RIVERVIEW SB,FAR SIDE THEKLA @ RIVERVIEW SB,1,38.702890,-90.252574
11407,11407,MAIN @ 17TH STREET WB,NEAR SIDE MAIN @ 17TH STREET WB,1,38.517872,-90.002535
5695,5695,KIRKWOOD @ MORNINGSIDE NB,NEAR SIDE KIRKWOOD @ MORNINGSIDE NB,2,38.594871,-90.406277
4090,4090,GRAND @ JUNIATA SB,FAR SIDE GRAND @ JUNIATA SB,1,38.600600,-90.242674
16112,16112,REDMAN @ STONYMONT EB,FAR SIDE REDMAN @ STONYMONT EB,2,38.782028,-90.246338
2357,2357,KINGSHIGHWAY @ VERNON NB,NEAR SIDE KINGSHIGHWAY @ VERNON NB,1,38.657436,-90.262441
6629,6629,BROADWAY @ HUMBOLDT NB,FAR SIDE BROADWAY @ HUMBOLDT NB,2,38.696616,-90.226337
6096,6096,GRAHAM @ ST. ANTHONY NB,FAR SIDE GRAHAM @ ST. ANTHONY NB,2,38.783233,-90.334896
16274,16274,8920 PERSHALL EB,FAR SIDE 8920 PERSHALL EB,2,38.776359,-90.346107
12447,12447,CASEYVILLE @ 53RD STREET EB,FAR SIDE CASEYVILLE @ 53RD STREET EB,2,38.630344,-90.095194
15787,15787,EUCLID @ BARNES JEWISH HOSPITAL PLAZA NB,FAR SIDE EUCLID @ BARNES JEWISH HOSPITAL PLAZA NB,1,38.634611,-90.263208
7991,7991,TAYLOR @ MAFFITT SB,FAR SIDE TAYLOR @ MAFFITT SB,2,38.664063,-90.243641
3893,3893,LEMAY FERRY @ TELEGRAPH WB,NEAR SIDE LEMAY FERRY @ TELEGRAPH WB,1,38.534189,-90.286515
3058,3058,OLIVE @ HOG HOLLOW WB,FAR SIDE OLIVE @ HOG HOLLOW WB,2,38.679251,-90.520332
3050,3050,OLIVE @ FERNVIEW WB,FAR SIDE OLIVE @ FERNVIEW WB,1,38.682778,-90.481249
9260,9260,NATURAL BRIDGE @ TAYLOR EB,FAR SIDE NATURAL BRIDGE @ TAYLOR EB,2,38.670849,-90.239077
9285,9285,JEFFERSON @ CASS SB,FAR SIDE JEFFERSON @ CASS SB,1,38.644630,-90.212912
5759,5759,LINDBERGH @ CANDLEWICK EB,FAR SIDE LINDBERGH @ CANDLEWICK EB,2,38.814190,-90.289038
15381,15381,ILLINOIS @ CAROLINE NB,NEAR SIDE ILLINOIS @ CAROLINE NB,2,38.532522,-89.983473
12283,12283,MAIN @ MOUSETTE SB,NEAR SIDE MAIN @ MOUSETTE SB,,38.524098,-90.208645
7095,7095,ST. CHARLES ROCK ROAD @ MARK TWAIN WB,NEAR SIDE ST. CHARLES ROCK ROAD @ MARK TWAIN WB,2,38.742593,-90.408574
12829,12829,25TH STREET @ HENRIETTA SB,FAR SIDE 25TH STREET @ HENRIETTA SB,,38.614339,-90.128349
7294,7294,ARSENAL @ MORGANFORD WB,FAR SIDE ARSENAL @ MORGANFORD WB,1,38.604687,-90.261374
12309,12309,MAIN @ LOCUST SB,NEAR SIDE MAIN @ LOCUST SB,,38.443593,-90.200807
12316,12316,ILLINOIS ROUTE 3 @ GALL EB,FAR SIDE ILLINOIS ROUTE 3 @ GALL EB,2,38.435519,-90.190496
1359,1359,OHLENDORF PARK RIDE LOT LOOP,MID-BLOCK OHLENDORF PARK RIDE LOT LOOP,1,38.562221,-90.510269
8532,8532,CLAYTON @ TAYLOR WB,FAR SIDE CLAYTON @ TAYLOR WB,2,38.633077,-90.260826
3588,3588,WEST FLORISSANT @ KEELEN NB,NEAR SIDE WEST FLORISSANT @ KEELEN NB,1,38.763696,-90.279945
